task_name,task_status,build_links,crossbow_branch_url,ci_system,extra_params,template,arrow_commit
almalinux-8-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/3866235512/jobs/6590225698'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-01-08-0-github-almalinux-8-amd64,github,"{'target': 'almalinux-8', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.amd64.yml,c32b45e3b7b8dd2fdec8fa2bdf65b36eff7016b9
almalinux-8-arm64,success,['https://github.com/ursacomputing/crossbow/runs/10507202370'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-01-08-0-travis-almalinux-8-arm64,travis,"{'target': 'almalinux-8-aarch64', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/travis.linux.arm64.yml,c32b45e3b7b8dd2fdec8fa2bdf65b36eff7016b9
almalinux-9-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/3866239268/jobs/6590233908'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-01-08-0-github-almalinux-9-amd64,github,"{'target': 'almalinux-9', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.amd64.yml,c32b45e3b7b8dd2fdec8fa2bdf65b36eff7016b9
almalinux-9-arm64,success,['https://github.com/ursacomputing/crossbow/runs/10507204988'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-01-08-0-travis-almalinux-9-arm64,travis,"{'target': 'almalinux-9-aarch64', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/travis.linux.arm64.yml,c32b45e3b7b8dd2fdec8fa2bdf65b36eff7016b9
amazon-linux-2-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/3866237266/jobs/6590229982'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-01-08-0-github-amazon-linux-2-amd64,github,"{'target': 'amazon-linux-2', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.amd64.yml,c32b45e3b7b8dd2fdec8fa2bdf65b36eff7016b9
amazon-linux-2-arm64,success,['https://github.com/ursacomputing/crossbow/runs/10507222643'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-01-08-0-travis-amazon-linux-2-arm64,travis,"{'target': 'amazon-linux-2-aarch64', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/travis.linux.arm64.yml,c32b45e3b7b8dd2fdec8fa2bdf65b36eff7016b9
centos-7-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/3866241659/jobs/6590238548'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-01-08-0-github-centos-7-amd64,github,"{'target': 'centos-7', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.amd64.yml,c32b45e3b7b8dd2fdec8fa2bdf65b36eff7016b9
centos-8-stream-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/3866235238/jobs/6590225060'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-01-08-0-github-centos-8-stream-amd64,github,"{'target': 'centos-8-stream', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.amd64.yml,c32b45e3b7b8dd2fdec8fa2bdf65b36eff7016b9
centos-8-stream-arm64,success,['https://github.com/ursacomputing/crossbow/runs/10507225623'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-01-08-0-travis-centos-8-stream-arm64,travis,"{'target': 'centos-8-stream-aarch64', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/travis.linux.arm64.yml,c32b45e3b7b8dd2fdec8fa2bdf65b36eff7016b9
centos-9-stream-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/3866243783/jobs/6590242314'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-01-08-0-github-centos-9-stream-amd64,github,"{'target': 'centos-9-stream', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.amd64.yml,c32b45e3b7b8dd2fdec8fa2bdf65b36eff7016b9
centos-9-stream-arm64,success,['https://github.com/ursacomputing/crossbow/runs/10507202699'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-01-08-0-travis-centos-9-stream-arm64,travis,"{'target': 'centos-9-stream-aarch64', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/travis.linux.arm64.yml,c32b45e3b7b8dd2fdec8fa2bdf65b36eff7016b9
conan-maximum,success,['https://github.com/ursacomputing/crossbow/actions/runs/3866238659/jobs/6590232667'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-01-08-0-github-conan-maximum,github,"{'flags': '-e ARROW_CONAN_PARQUET=True -e ARROW_CONAN_WITH_BROTLI=True -e ARROW_CONAN_WITH_BZ2=True -e ARROW_CONAN_WITH_FLIGHT_RPC=True -e ARROW_CONAN_WITH_GLOG=True -e ARROW_CONAN_WITH_JEMALLOC=True -e ARROW_CONAN_WITH_JSON=True -e ARROW_CONAN_WITH_LZ4=True -e ARROW_CONAN_WITH_SNAPPY=True -e ARROW_CONAN_WITH_ZSTD=True', 'image': 'conan'}",docker-tests/github.linux.yml,c32b45e3b7b8dd2fdec8fa2bdf65b36eff7016b9
conan-minimum,success,['https://github.com/ursacomputing/crossbow/actions/runs/3866240993/jobs/6590237431'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-01-08-0-github-conan-minimum,github,{'image': 'conan'},docker-tests/github.linux.yml,c32b45e3b7b8dd2fdec8fa2bdf65b36eff7016b9
conda-clean,success,['https://github.com/ursacomputing/crossbow/runs/10507228567'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-01-08-0-azure-conda-clean,azure,{},conda-recipes/azure.clean.yml,c32b45e3b7b8dd2fdec8fa2bdf65b36eff7016b9
conda-linux-aarch64-cpu-py3,success,['https://github.com/ursacomputing/crossbow/runs/10508834625'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-01-08-0-azure-conda-linux-aarch64-cpu-py3,azure,{'config': 'linux_aarch64_cuda_compiler_versionNoneopenssl3'},conda-recipes/azure.linux.yml,c32b45e3b7b8dd2fdec8fa2bdf65b36eff7016b9
conda-linux-aarch64-cpu-r41,success,['https://github.com/ursacomputing/crossbow/runs/10508340137'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-01-08-0-azure-conda-linux-aarch64-cpu-r41,azure,"{'config': 'linux_aarch64_cuda_compiler_versionNoneopenssl3', 'r_config': 'linux_aarch64_r_base4.1'}",conda-recipes/azure.linux.yml,c32b45e3b7b8dd2fdec8fa2bdf65b36eff7016b9
conda-linux-aarch64-cpu-r42,success,['https://github.com/ursacomputing/crossbow/runs/10508947161'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-01-08-0-azure-conda-linux-aarch64-cpu-r42,azure,"{'config': 'linux_aarch64_cuda_compiler_versionNoneopenssl3', 'r_config': 'linux_aarch64_r_base4.2'}",conda-recipes/azure.linux.yml,c32b45e3b7b8dd2fdec8fa2bdf65b36eff7016b9
conda-linux-ppc64le-cpu-py3,success,['https://github.com/ursacomputing/crossbow/runs/10508025249'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-01-08-0-azure-conda-linux-ppc64le-cpu-py3,azure,{'config': 'linux_ppc64le_cuda_compiler_versionNoneopenssl3'},conda-recipes/azure.linux.yml,c32b45e3b7b8dd2fdec8fa2bdf65b36eff7016b9
conda-linux-x64-cpu-py3,success,['https://github.com/ursacomputing/crossbow/runs/10509076407'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-01-08-0-azure-conda-linux-x64-cpu-py3,azure,{'config': 'linux_64_cuda_compiler_versionNoneopenssl3'},conda-recipes/azure.linux.yml,c32b45e3b7b8dd2fdec8fa2bdf65b36eff7016b9
conda-linux-x64-cpu-r41,success,['https://github.com/ursacomputing/crossbow/runs/10508959528'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-01-08-0-azure-conda-linux-x64-cpu-r41,azure,"{'config': 'linux_64_cuda_compiler_versionNoneopenssl3', 'r_config': 'linux_64_r_base4.1'}",conda-recipes/azure.linux.yml,c32b45e3b7b8dd2fdec8fa2bdf65b36eff7016b9
conda-linux-x64-cpu-r42,success,['https://github.com/ursacomputing/crossbow/runs/10508087001'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-01-08-0-azure-conda-linux-x64-cpu-r42,azure,"{'config': 'linux_64_cuda_compiler_versionNoneopenssl3', 'r_config': 'linux_64_r_base4.2'}",conda-recipes/azure.linux.yml,c32b45e3b7b8dd2fdec8fa2bdf65b36eff7016b9
conda-linux-x64-cuda-py3,success,['https://github.com/ursacomputing/crossbow/runs/10507824034'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-01-08-0-azure-conda-linux-x64-cuda-py3,azure,{'config': 'linux_64_cuda_compiler_version10.2openssl3'},conda-recipes/azure.linux.yml,c32b45e3b7b8dd2fdec8fa2bdf65b36eff7016b9
conda-osx-arm64-cpu-py3,success,['https://github.com/ursacomputing/crossbow/runs/10508826539'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-01-08-0-azure-conda-osx-arm64-cpu-py3,azure,{'config': 'osx_arm64_openssl3'},conda-recipes/azure.osx.yml,c32b45e3b7b8dd2fdec8fa2bdf65b36eff7016b9
