task_name,task_status,build_links,crossbow_branch_url,ci_system,extra_params,template,arrow_commit
almalinux-8-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/3816026828/jobs/6491399729'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-01-01-0-github-almalinux-8-amd64,github,"{'target': 'almalinux-8', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.amd64.yml,5a57e6dd1e4b1d89ecabe86b45d063619a0f2f54
almalinux-8-arm64,success,['https://github.com/ursacomputing/crossbow/runs/10382030021'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-01-01-0-travis-almalinux-8-arm64,travis,"{'target': 'almalinux-8-aarch64', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/travis.linux.arm64.yml,5a57e6dd1e4b1d89ecabe86b45d063619a0f2f54
almalinux-9-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/3816021542/jobs/6491388541'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-01-01-0-github-almalinux-9-amd64,github,"{'target': 'almalinux-9', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.amd64.yml,5a57e6dd1e4b1d89ecabe86b45d063619a0f2f54
almalinux-9-arm64,success,['https://github.com/ursacomputing/crossbow/runs/10382032853'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-01-01-0-travis-almalinux-9-arm64,travis,"{'target': 'almalinux-9-aarch64', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/travis.linux.arm64.yml,5a57e6dd1e4b1d89ecabe86b45d063619a0f2f54
amazon-linux-2-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/3816029860/jobs/6491405016'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-01-01-0-github-amazon-linux-2-amd64,github,"{'target': 'amazon-linux-2', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.amd64.yml,5a57e6dd1e4b1d89ecabe86b45d063619a0f2f54
amazon-linux-2-arm64,success,['https://github.com/ursacomputing/crossbow/runs/10382017291'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-01-01-0-travis-amazon-linux-2-arm64,travis,"{'target': 'amazon-linux-2-aarch64', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/travis.linux.arm64.yml,5a57e6dd1e4b1d89ecabe86b45d063619a0f2f54
centos-7-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/3816025844/jobs/6491397540'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-01-01-0-github-centos-7-amd64,github,"{'target': 'centos-7', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.amd64.yml,5a57e6dd1e4b1d89ecabe86b45d063619a0f2f54
centos-8-stream-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/3816025406/jobs/6491396603'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-01-01-0-github-centos-8-stream-amd64,github,"{'target': 'centos-8-stream', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.amd64.yml,5a57e6dd1e4b1d89ecabe86b45d063619a0f2f54
centos-8-stream-arm64,success,['https://github.com/ursacomputing/crossbow/runs/10382035377'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-01-01-0-travis-centos-8-stream-arm64,travis,"{'target': 'centos-8-stream-aarch64', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/travis.linux.arm64.yml,5a57e6dd1e4b1d89ecabe86b45d063619a0f2f54
centos-9-stream-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/3816024947/jobs/6491395736'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-01-01-0-github-centos-9-stream-amd64,github,"{'target': 'centos-9-stream', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.amd64.yml,5a57e6dd1e4b1d89ecabe86b45d063619a0f2f54
centos-9-stream-arm64,success,['https://github.com/ursacomputing/crossbow/runs/10382033149'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-01-01-0-travis-centos-9-stream-arm64,travis,"{'target': 'centos-9-stream-aarch64', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/travis.linux.arm64.yml,5a57e6dd1e4b1d89ecabe86b45d063619a0f2f54
